WARNING 2025-06-25 19:47:45,903 middleware 14032 36324 Unauthenticated access attempt to /api/frameworks/
INFO 2025-06-26 06:15:13,337 utils 28592 38036 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 06:15:13,339 utils 28592 38036 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 06:15:13,340 utils 28592 38036 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 06:15:13,341 utils 28592 38036 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 06:15:13,342 utils 28592 38036 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 06:15:13,344 utils 28592 38036 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 06:15:13,345 utils 28592 38036 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 06:15:13,346 utils 28592 38036 [RBAC LOGIN] Login Time: 2025-06-26 06:15:13.346479
INFO 2025-06-26 06:15:13,348 utils 28592 38036 [RBAC LOGIN] 
INFO 2025-06-26 06:15:13,349 utils 28592 38036 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 06:15:13,350 utils 28592 38036 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 06:15:13,351 utils 28592 38036 [RBAC LOGIN] 
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Policy View: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] 
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 06:15:13,356 utils 28592 38036 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 06:15:13,366 utils 28592 38036 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 06:15:13,367 utils 28592 38036 [RBAC LOGIN] ===============================================
WARNING 2025-06-26 06:16:22,383 utils 28592 16028 [RBAC] No user_id found in request
WARNING 2025-06-26 06:16:22,383 views 28592 16028 [RBAC API] No user_id found in get_user_permissions request
WARNING 2025-06-26 06:26:05,604 utils 31988 33804 [RBAC] No user_id found in request
WARNING 2025-06-26 06:26:45,643 utils 31988 38208 [RBAC] No user_id found in request
WARNING 2025-06-26 06:26:45,652 utils 31988 38208 [RBAC] No user_id found in request
WARNING 2025-06-26 06:26:58,664 utils 31988 38208 [RBAC] No user_id found in request
WARNING 2025-06-26 06:26:58,689 utils 31988 38208 [RBAC] No user_id found in request
INFO 2025-06-26 06:29:26,447 utils 25980 6364 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 06:29:26,447 utils 25980 6364 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 06:29:26,447 utils 25980 6364 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 06:29:26,453 utils 25980 6364 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 06:29:26,453 utils 25980 6364 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 06:29:26,453 utils 25980 6364 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 06:29:26,453 utils 25980 6364 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 06:29:26,455 utils 25980 6364 [RBAC LOGIN] Login Time: 2025-06-26 06:29:26.453179
INFO 2025-06-26 06:29:26,455 utils 25980 6364 [RBAC LOGIN] 
INFO 2025-06-26 06:29:26,455 utils 25980 6364 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 06:29:26,456 utils 25980 6364 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 06:29:26,456 utils 25980 6364 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 06:29:26,456 utils 25980 6364 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 06:29:26,456 utils 25980 6364 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 06:29:26,457 utils 25980 6364 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 06:29:26,457 utils 25980 6364 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 06:29:26,457 utils 25980 6364 [RBAC LOGIN] 
INFO 2025-06-26 06:29:26,458 utils 25980 6364 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 06:29:26,458 utils 25980 6364 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 06:29:26,458 utils 25980 6364 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 06:29:26,460 utils 25980 6364 [RBAC LOGIN] Policy View: YES
INFO 2025-06-26 06:29:26,460 utils 25980 6364 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 06:29:26,461 utils 25980 6364 [RBAC LOGIN] 
INFO 2025-06-26 06:29:26,461 utils 25980 6364 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 06:29:26,461 utils 25980 6364 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 06:29:26,462 utils 25980 6364 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 06:29:26,462 utils 25980 6364 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 06:29:26,462 utils 25980 6364 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 06:29:26,463 utils 25980 6364 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 06:29:26,463 utils 25980 6364 [RBAC LOGIN] ===============================================
WARNING 2025-06-26 06:29:52,178 utils 25980 26996 [RBAC] No user_id found in request
WARNING 2025-06-26 06:54:58,072 utils 27644 12496 [RBAC] No user_id found in request
WARNING 2025-06-26 06:54:58,072 views 27644 12496 [RBAC API] No user_id found in get_user_permissions request
WARNING 2025-06-26 06:55:39,387 utils 27644 12688 [RBAC] No user_id found in request
INFO 2025-06-26 06:58:28,685 utils 27644 35256 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 06:58:28,685 utils 27644 35256 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 06:58:28,685 utils 27644 35256 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 06:58:28,685 utils 27644 35256 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 06:58:28,698 utils 27644 35256 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 06:58:28,698 utils 27644 35256 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 06:58:28,698 utils 27644 35256 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 06:58:28,698 utils 27644 35256 [RBAC LOGIN] Login Time: 2025-06-26 06:58:28.698905
INFO 2025-06-26 06:58:28,700 utils 27644 35256 [RBAC LOGIN] 
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] 
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Policy View: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] 
INFO 2025-06-26 06:58:28,701 utils 27644 35256 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 06:58:28,714 utils 27644 35256 [RBAC LOGIN] ===============================================
WARNING 2025-06-26 06:58:45,132 utils 27644 30560 [RBAC] No user_id found in request
WARNING 2025-06-26 06:59:31,451 utils 38128 37828 [RBAC] No user_id found in request
WARNING 2025-06-26 07:00:51,837 utils 38128 37828 [RBAC] No user_id found in request
WARNING 2025-06-26 07:03:11,257 utils 27160 6832 [RBAC] No user_id found in request
WARNING 2025-06-26 07:06:13,877 utils 29948 32924 [RBAC] No user_id found in request
WARNING 2025-06-26 07:06:13,936 utils 29948 32924 [RBAC] No user_id found in request
WARNING 2025-06-26 07:06:31,981 utils 29948 3296 [RBAC] No user_id found in request
WARNING 2025-06-26 07:06:32,015 utils 29948 3296 [RBAC] No user_id found in request
WARNING 2025-06-26 07:07:30,487 utils 29948 33344 [RBAC] No user_id found in request
WARNING 2025-06-26 07:07:30,521 utils 29948 33344 [RBAC] No user_id found in request
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Login Time: 2025-06-26 07:11:37.178459
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] 
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 07:11:37,178 utils 38776 10336 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 07:11:37,194 utils 38776 10336 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 07:11:37,194 utils 38776 10336 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 07:11:37,194 utils 38776 10336 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 07:11:37,196 utils 38776 10336 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 07:11:37,196 utils 38776 10336 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 07:11:37,196 utils 38776 10336 [RBAC LOGIN] 
INFO 2025-06-26 07:11:37,196 utils 38776 10336 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Policy View: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] 
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 07:11:37,198 utils 38776 10336 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 07:11:37,203 utils 38776 10336 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 07:11:37,203 utils 38776 10336 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 07:11:37,203 utils 38776 10336 [RBAC LOGIN] ===============================================
WARNING 2025-06-26 07:11:40,787 utils 38776 16152 [RBAC] No user_id found in request
WARNING 2025-06-26 07:16:00,083 utils 21020 36292 [RBAC] No user_id found in request
WARNING 2025-06-26 07:16:00,109 utils 21020 36292 [RBAC] No user_id found in request
WARNING 2025-06-26 07:16:24,421 utils 21020 31940 [RBAC] No user_id found in request
WARNING 2025-06-26 07:16:24,449 utils 21020 31940 [RBAC] No user_id found in request
WARNING 2025-06-26 07:19:52,197 utils 23672 30980 [RBAC] No user_id found in request
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] Login Time: 2025-06-26 08:18:24.095832
INFO 2025-06-26 08:18:24,095 utils 5916 12304 [RBAC LOGIN] 
INFO 2025-06-26 08:18:24,111 utils 5916 12304 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 08:18:24,111 utils 5916 12304 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] 
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 08:18:24,113 utils 5916 12304 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 08:18:24,127 utils 5916 12304 [RBAC LOGIN] Policy View: NO
INFO 2025-06-26 08:18:24,127 utils 5916 12304 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 08:18:24,130 utils 5916 12304 [RBAC LOGIN] 
INFO 2025-06-26 08:18:24,130 utils 5916 12304 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 08:18:24,130 utils 5916 12304 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 08:18:24,130 utils 5916 12304 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 08:18:24,137 utils 5916 12304 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 08:18:24,139 utils 5916 12304 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 08:18:24,139 utils 5916 12304 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 08:18:24,141 utils 5916 12304 [RBAC LOGIN] ===============================================
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] ===== USER LOGIN PERMISSIONS SUMMARY =====
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] User ID: 1053
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] Email: admin.grc@company.com
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] Role: Administrator
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] Department: GRC
INFO 2025-06-26 19:31:11,220 utils 14400 19164 [RBAC LOGIN] Entity: Corporate
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] Account Status: ACTIVE
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] Login Time: 2025-06-26 19:31:11.226901
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] 
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] === INCIDENT MODULE PERMISSIONS ===
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] Create Incidents: YES
INFO 2025-06-26 19:31:11,226 utils 14400 19164 [RBAC LOGIN] View Incidents: YES
INFO 2025-06-26 19:31:11,229 utils 14400 19164 [RBAC LOGIN] Edit Incidents: YES
INFO 2025-06-26 19:31:11,229 utils 14400 19164 [RBAC LOGIN] Approve Incidents: YES
INFO 2025-06-26 19:31:11,229 utils 14400 19164 [RBAC LOGIN] Delete Incidents: YES
INFO 2025-06-26 19:31:11,230 utils 14400 19164 [RBAC LOGIN] Assign Incidents: YES
INFO 2025-06-26 19:31:11,230 utils 14400 19164 [RBAC LOGIN] 
INFO 2025-06-26 19:31:11,230 utils 14400 19164 [RBAC LOGIN] === OTHER MODULE PERMISSIONS ===
INFO 2025-06-26 19:31:11,231 utils 14400 19164 [RBAC LOGIN] Audit View: YES
INFO 2025-06-26 19:31:11,231 utils 14400 19164 [RBAC LOGIN] Risk View: YES
INFO 2025-06-26 19:31:11,232 utils 14400 19164 [RBAC LOGIN] Policy View: NO
INFO 2025-06-26 19:31:11,232 utils 14400 19164 [RBAC LOGIN] Compliance View: YES
INFO 2025-06-26 19:31:11,232 utils 14400 19164 [RBAC LOGIN] 
INFO 2025-06-26 19:31:11,232 utils 14400 19164 [RBAC LOGIN] === ADDITIONAL CAPABILITIES ===
INFO 2025-06-26 19:31:11,233 utils 14400 19164 [RBAC LOGIN] Export Data: YES
INFO 2025-06-26 19:31:11,233 utils 14400 19164 [RBAC LOGIN] Import Data: YES
INFO 2025-06-26 19:31:11,233 utils 14400 19164 [RBAC LOGIN] View Reports: YES
INFO 2025-06-26 19:31:11,234 utils 14400 19164 [RBAC LOGIN] Create Reports: YES
INFO 2025-06-26 19:31:11,234 utils 14400 19164 [RBAC LOGIN] Manage Users: YES
INFO 2025-06-26 19:31:11,234 utils 14400 19164 [RBAC LOGIN] ===============================================
WARNING 2025-06-26 19:31:11,368 utils 14400 34284 [RBAC] No user_id found in request
WARNING 2025-06-26 19:31:11,369 permissions 14400 34284 [RBAC POLICY] No user_id found for view permission check
INFO 2025-06-26 19:31:11,370 permissions 14400 34284 [RBAC POLICY] PolicyDashboardPermission check result: False
WARNING 2025-06-26 19:32:22,905 utils 14400 32700 [RBAC] No user_id found in request
WARNING 2025-06-26 19:32:22,906 permissions 14400 32700 [RBAC POLICY KPI] No user_id found for KPI permission check
WARNING 2025-06-26 19:32:26,393 utils 14400 32700 [RBAC] No user_id found in request
WARNING 2025-06-26 19:32:26,393 permissions 14400 32700 [RBAC POLICY] No user_id found for view permission check
INFO 2025-06-26 19:32:26,394 permissions 14400 32700 [RBAC POLICY] PolicyAnalyticsPermission check result: False
WARNING 2025-06-26 19:32:26,394 utils 14400 19164 [RBAC] No user_id found in request
WARNING 2025-06-26 19:32:26,414 permissions 14400 19164 [RBAC POLICY] No user_id found for view permission check
INFO 2025-06-26 19:32:26,423 permissions 14400 19164 [RBAC POLICY] PolicyDashboardPermission check result: False
WARNING 2025-06-26 19:32:26,470 utils 14400 14428 [RBAC] No user_id found in request
WARNING 2025-06-26 19:32:26,470 permissions 14400 14428 [RBAC POLICY] No user_id found for view permission check
INFO 2025-06-26 19:32:26,470 permissions 14400 14428 [RBAC POLICY] PolicyAnalyticsPermission check result: False
INFO 2025-06-26 19:41:57,482 utils 39608 33348 [RBAC DEBUG] ===== REQUEST DEBUG =====
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Request path: /api/policy-dashboard/
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Request method: GET
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Has session: True
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Has user: True
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Session keys: []
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Session data: {}
INFO 2025-06-26 19:41:57,490 utils 39608 33348 [RBAC DEBUG] Session key: None
INFO 2025-06-26 19:41:57,500 utils 39608 33348 [RBAC DEBUG] User object: AnonymousUser
INFO 2025-06-26 19:41:57,500 utils 39608 33348 [RBAC DEBUG] User authenticated: False
INFO 2025-06-26 19:41:57,500 utils 39608 33348 [RBAC DEBUG] User ID: None
INFO 2025-06-26 19:41:57,500 utils 39608 33348 [RBAC DEBUG] Cookies: {}
INFO 2025-06-26 19:41:57,500 utils 39608 33348 [RBAC DEBUG] ========================
WARNING 2025-06-26 19:41:57,889 permissions 39608 33348 [RBAC POLICY] No user_id found for view permission check
INFO 2025-06-26 19:41:57,889 permissions 39608 33348 [RBAC POLICY] PolicyDashboardPermission check result: False
INFO 2025-06-26 19:41:59,396 utils 39608 33348 [RBAC DEBUG] ===== REQUEST DEBUG =====
INFO 2025-06-26 19:41:59,398 utils 39608 33348 [RBAC DEBUG] Request path: /api/policy-dashboard/
INFO 2025-06-26 19:41:59,398 utils 39608 33348 [RBAC DEBUG] Request method: GET
INFO 2025-06-26 19:41:59,400 utils 39608 33348 [RBAC DEBUG] Has session: True
INFO 2025-06-26 19:41:59,409 utils 39608 33348 [RBAC DEBUG] Has user: True
INFO 2025-06-26 19:41:59,409 utils 39608 33348 [RBAC DEBUG] Session keys: []
INFO 2025-06-26 19:41:59,414 utils 39608 33348 [RBAC DEBUG] Session data: {}
